2.3884511e0 2.1807591e0 2.4739e-1 2.4739e-1
2.596143e0 2.1807591e0 2.4578e-1 2.4578e-1
2.803835e0 2.1807591e0 2.4073001e-1 2.4073001e-1
3.011527e0 2.1807591e0 2.3303e-1 2.3303e-1
3.2192189e0 2.1807591e0 2.2346e-1 2.2346e-1
3.4269109e0 2.1807591e0 2.1274e-1 2.1274e-1
3.6346028e0 2.1807591e0 2.0142e-1 2.0142e-1
3.8422948e0 2.1807591e0 1.8995e-1 1.8995e-1
4.0499867e0 2.1807591e0 1.7862e-1 1.7862e-1

-4.05e0 2.3884511e0 -1.6395e-1 -1.6395e-1
-3.842308e0 2.3884511e0 -1.731e-1 -1.731e-1
-3.6346161e0 2.3884511e0 -1.8212001e-1 -1.8212001e-1
-3.4269241e0 2.3884511e0 -1.9078e-1 -1.9078e-1
-3.2192322e0 2.3884511e0 -1.9869e-1 -1.9869e-1
-3.0115402e0 2.3884511e0 -2.054e-1 -2.054e-1
-2.8038483e0 2.3884511e0 -2.1042001e-1 -2.1042001e-1
-2.5961563e0 2.3884511e0 -2.1317e-1 -2.1317e-1
-2.3884644e0 2.3884511e0 -2.131e-1 -2.131e-1
-2.1807724e0 2.3884511e0 -2.0981e-1 -2.0981e-1
-1.9730804e0 2.3884511e0 -2.0295e-1 -2.0295e-1
-1.7653885e0 2.3884511e0 -1.9243001e-1 -1.9243001e-1
-1.5576965e0 2.3884511e0 -1.7831e-1 -1.7831e-1
-1.3500046e0 2.3884511e0 -1.6093001e-1 -1.6093001e-1
-1.1423126e0 2.3884511e0 -1.407e-1 -1.407e-1
-9.346207e-1 2.3884511e0 -1.1806999e-1 -1.1806999e-1
-7.269287e-1 2.3884511e0 -9.362e-2 -9.362e-2
-5.192367e-1 2.3884511e0 -6.778e-2 -6.778e-2
-3.115447e-1 2.3884511e0 -4.103e-2 -4.103e-2
-1.0385269e-1 2.3884511e0 -1.373001e-2 -1.373001e-2
1.0383931e-1 2.3884511e0 1.373001e-2 1.373001e-2
3.1153131e-1 2.3884511e0 4.103e-2 4.103e-2
5.1922331e-1 2.3884511e0 6.779001e-2 6.779001e-2
7.2691531e-1 2.3884511e0 9.362e-2 9.362e-2
9.3460732e-1 2.3884511e0 1.1806999e-1 1.1806999e-1
1.14229932e0 2.3884511e0 1.407e-1 1.407e-1
1.3499913e0 2.3884511e0 1.6093001e-1 1.6093001e-1
1.5576833e0 2.3884511e0 1.7831e-1 1.7831e-1
1.7653752e0 2.3884511e0 1.9243001e-1 1.9243001e-1
1.9730672e0 2.3884511e0 2.0295e-1 2.0295e-1
2.1807591e0 2.3884511e0 2.0981e-1 2.0981e-1
2.3884511e0 2.3884511e0 2.131e-1 2.131e-1
2.596143e0 2.3884511e0 2.1317e-1 2.1317e-1
2.803835e0 2.3884511e0 2.1042001e-1 2.1042001e-1
3.011527e0 2.3884511e0 2.054e-1 2.054e-1
3.2192189e0 2.3884511e0 1.9869e-1 1.9869e-1
3.4269109e0 2.3884511e0 1.9078e-1 1.9078e-1
3.6346028e0 2.3884511e0 1.8212001e-1 1.8212001e-1
3.8422948e0 2.3884511e0 1.731e-1 1.731e-1
4.0499867e0 2.3884511e0 1.6397e-1 1.6397e-1

-4.05e0 2.596143e0 -1.5040001e-1 -1.5040001e-1
-3.842308e0 2.596143e0 -1.5771e-1 -1.5771e-1
-3.6346161e0 2.596143e0 -1.6476001e-1 -1.6476001e-1
-3.4269241e0 2.596143e0 -1.7134001e-1 -1.7134001e-1
-3.2192322e0 2.596143e0 -1.7709999e-1 -1.7709999e-1
-3.0115402e0 2.596143e0 -1.8173e-1 -1.8173e-1
-2.8038483e0 2.596143e0 -1.8481e-1 -1.8481e-1
-2.5961563e0 2.596143e0 -1.8597e-1 -1.8597e-1
-2.3884644e0 2.596143e0 -1.8483e-1 -1.8483e-1
-2.1807724e0 2.596143e0 -1.8106e-1 -1.8106e-1
-1.9730804e0 2.596143e0 -1.7448e-1 -1.7448e-1
-1.7653885e0 2.596143e0 -1.6498e-1 -1.6498e-1
-1.5576965e0 2.596143e0 -1.5266e-1 -1.5266e-1
-1.3500046e0 2.596143e0 -1.3771e-1 -1.3771e-1
-1.1423126e0 2.596143e0 -1.2042e-1 -1.2042e-1
-9.346207e-1 2.596143e0 -1.0113e-1 -1.0113e-1
-7.269287e-1 2.596143e0 -8.023999e-2 -8.023999e-2
-5.192367e-1 2.596143e0 -5.817001e-2 -5.817001e-2
-3.115447e-1 2.596143e0 -3.523e-2 -3.523e-2
-1.0385269e-1 2.596143e0 -1.179001e-2 -1.179001e-2
1.0383931e-1 2.596143e0 1.179001e-2 1.179001e-2
3.1153131e-1 2.596143e0 3.520999e-2 3.520999e-2
5.1922331e-1 2.596143e0 5.817001e-2 5.817001e-2
7.2691531e-1 2.596143e0 8.023999e-2 8.023999e-2
9.3460732e-1 2.596143e0 1.0113e-1 1.0113e-1
1.14229932e0 2.596143e0 1.2042e-1 1.2042e-1
1.3499913e0 2.596143e0 1.3771e-1 1.3771e-1
1.5576833e0 2.596143e0 1.5266e-1 1.5266e-1
1.7653752e0 2.596143e0 1.6498e-1 1.6498e-1
1.9730672e0 2.596143e0 1.7448e-1 1.7448e-1
2.1807591e0 2.596143e0 1.8106e-1 1.8106e-1
2.3884511e0 2.596143e0 1.8483e-1 1.8483e-1
2.596143e0 2.596143e0 1.8597e-1 1.8597e-1
2.803835e0 2.596143e0 1.8481e-1 1.8481e-1
3.011527e0 2.596143e0 1.8173e-1 1.8173e-1
3.2192189e0 2.596143e0 1.7709999e-1 1.7709999e-1
3.4269109e0 2.596143e0 1.7134001e-1 1.7134001e-1
3.6346028e0 2.596143e0 1.6476001e-1 1.6476001e-1
3.8422948e0 2.596143e0 1.5771e-1 1.5771e-1
4.0499867e0 2.596143e0 1.5040001e-1 1.5040001e-1

-4.05e0 2.803835e0 -1.3793999e-1 -1.3793999e-1
-3.842308e0 2.803835e0 -1.4376001e-1 -1.4376001e-1
-3.6346161e0 2.803835e0 -1.4923e-1 -1.4923e-1
-3.4269241e0 2.803835e0 -1.5415e-1 -1.5415e-1
-3.2192322e0 2.803835e0 -1.5829001e-1 -1.5829001e-1
-3.0115402e0 2.803835e0 -1.6137e-1 -1.6137e-1
-2.8038483e0 2.803835e0 -1.6307e-1 -1.6307e-1
-2.5961563e0 2.803835e0 -1.6311e-1 -1.6311e-1
-2.3884644e0 2.803835e0 -1.6126999e-1 -1.6126999e-1
-2.1807724e0 2.803835e0 -1.5728e-1 -1.5728e-1
-1.9730804e0 2.803835e0 -1.51e-1 -1.51e-1
-1.7653885e0 2.803835e0 -1.4241e-1 -1.4241e-1
-1.5576965e0 2.803835e0 -1.3155e-1 -1.3155e-1
-1.3500046e0 2.803835e0 -1.1853e-1 -1.1853e-1
-1.1423126e0 2.803835e0 -1.0359999e-1 -1.0359999e-1
-9.346207e-1 2.803835e0 -8.701999e-2 -8.701999e-2
-7.269287e-1 2.803835e0 -6.907e-2 -6.907e-2
-5.192367e-1 2.803835e0 -5.006999e-2 -5.006999e-2
-3.115447e-1 2.803835e0 -3.034e-2 -3.034e-2
-1.0385269e-1 2.803835e0 -1.016e-2 -1.016e-2
1.0383931e-1 2.803835e0 1.016e-2 1.016e-2
3.1153131e-1 2.803835e0 3.034e-2 3.034e-2
5.1922331e-1 2.803835e0 5.006999e-2 5.006999e-2
7.2691531e-1 2.803835e0 6.907e-2 6.907e-2
9.3460732e-1 2.803835e0 8.701999e-2 8.701999e-2
1.14229932e0 2.803835e0 1.0359999e-1 1.0359999e-1
1.3499913e0 2.803835e0 1.1853e-1 1.1853e-1
1.5576833e0 2.803835e0 1.3155e-1 1.3155e-1
1.7653752e0 2.803835e0 1.4241e-1 1.4241e-1
1.9730672e0 2.803835e0 1.51e-1 1.51e-1
2.1807591e0 2.803835e0 1.5728e-1 1.5728e-1
2.3884511e0 2.803835e0 1.6126999e-1 1.6126999e-1
2.596143e0 2.803835e0 1.6311e-1 1.6311e-1
2.803835e0 2.803835e0 1.6307e-1 1.6307e-1
3.011527e0 2.803835e0 1.6137e-1 1.6137e-1
3.2192189e0 2.803835e0 1.5829001e-1 1.5829001e-1
3.4269109e0 2.803835e0 1.5415e-1 1.5415e-1
3.6346028e0 2.803835e0 1.4923e-1 1.4923e-1
3.8422948e0 2.803835e0 1.4376001e-1 1.4376001e-1
4.0499867e0 2.803835e0 1.3793999e-1 1.3793999e-1

-4.05e0 3.011527e0 -1.2653e-1 -1.2653e-1
-3.842308e0 3.011527e0 -1.3111e-1 -1.3111e-1
-3.6346161e0 3.011527e0 -1.3531999e-1 -1.3531999e-1
-3.4269241e0 3.011527e0 -1.3896e-1 -1.3896e-1
-3.2192322e0 3.011527e0 -1.4184e-1 -1.4184e-1
-3.0115402e0 3.011527e0 -1.4373001e-1 -1.4373001e-1
-2.8038483e0 3.011527e0 -1.4445e-1 -1.4445e-1
-2.5961563e0 3.011527e0 -1.4375e-1 -1.4375e-1
-2.3884644e0 3.011527e0 -1.4145e-1 -1.4145e-1
-2.1807724e0 3.011527e0 -1.3739e-1 -1.3739e-1
-1.9730804e0 3.011527e0 -1.3147e-1 -1.3147e-1
-1.7653885e0 3.011527e0 -1.2365001e-1 -1.2365001e-1
-1.5576965e0 3.011527e0 -1.14e-1 -1.14e-1
-1.3500046e0 3.011527e0 -1.0258e-1 -1.0258e-1
-1.1423126e0 3.011527e0 -8.962e-2 -8.962e-2
-9.346207e-1 3.011527e0 -7.524e-2 -7.524e-2
-7.269287e-1 3.011527e0 -5.971e-2 -5.971e-2
-5.192367e-1 3.011527e0 -4.329001e-2 -4.329001e-2
-3.115447e-1 3.011527e0 -2.623e-2 -2.623e-2
-1.0385269e-1 3.011527e0 -8.78e-3 -8.78e-3
1.0383931e-1 3.011527e0 8.78e-3 8.78e-3
3.1153131e-1 3.011527e0 2.623e-2 2.623e-2
5.1922331e-1 3.011527e0 4.329001e-2 4.329001e-2
7.2691531e-1 3.011527e0 5.971e-2 5.971e-2
9.3460732e-1 3.011527e0 7.524e-2 7.524e-2
1.14229932e0 3.011527e0 8.962e-2 8.962e-2
1.3499913e0 3.011527e0 1.0258e-1 1.0258e-1
1.5576833e0 3.011527e0 1.14e-1 1.14e-1
1.7653752e0 3.011527e0 1.2365001e-1 1.2365001e-1
1.9730672e0 3.011527e0 1.3147e-1 1.3147e-1
2.1807591e0 3.011527e0 1.3739e-1 1.3739e-1
2.3884511e0 3.011527e0 1.4145e-1 1.4145e-1
2.596143e0 3.011527e0 1.4375e-1 1.4375e-1
2.803835e0 3.011527e0 1.4445e-1 1.4445e-1
3.011527e0 3.011527e0 1.4373001e-1 1.4373001e-1
3.2192189e0 3.011527e0 1.4184e-1 1.4184e-1
3.4269109e0 3.011527e0 1.3896e-1 1.3896e-1
3.6346028e0 3.011527e0 1.3531999e-1 1.3531999e-1
3.8422948e0 3.011527e0 1.3111e-1 1.3111e-1
4.0499867e0 3.011527e0 1.2653e-1 1.2653e-1

-4.05e0 3.2192189e0 -1.161e-1 -1.161e-1
-3.842308e0 3.2192189e0 -1.1968001e-1 -1.1968001e-1
-3.6346161e0 3.2192189e0 -1.2287999e-1 -1.2287999e-1
-3.4269241e0 3.2192189e0 -1.255e-1 -1.255e-1
-3.2192322e0 3.2192189e0 -1.2743e-1 -1.2743e-1
-3.0115402e0 3.2192189e0 -1.2846e-1 -1.2846e-1
-2.8038483e0 3.2192189e0 -1.2845001e-1 -1.2845001e-1
-2.5961563e0 3.2192189e0 -1.2724e-1 -1.2724e-1
-2.3884644e0 3.2192189e0 -1.2468001e-1 -1.2468001e-1
-2.1807724e0 3.2192189e0 -1.2064e-1 -1.2064e-1
-1.9730804e0 3.2192189e0 -1.1506e-1 -1.1506e-1
-1.7653885e0 3.2192189e0 -1.0795e-1 -1.0795e-1
-1.5576965e0 3.2192189e0 -9.932e-2 -9.932e-2
-1.3500046e0 3.2192189e0 -8.925e-2 -8.925e-2
-1.1423126e0 3.2192189e0 -7.788e-2 -7.788e-2
-9.346207e-1 3.2192189e0 -6.532999e-2 -6.532999e-2
-7.269287e-1 3.2192189e0 -5.183e-2 -5.183e-2
-5.192367e-1 3.2192189e0 -3.758e-2 -3.758e-2
-3.115447e-1 3.2192189e0 -2.276999e-2 -2.276999e-2
-1.0385269e-1 3.2192189e0 -7.62e-3 -7.62e-3
1.0383931e-1 3.2192189e0 7.62e-3 7.62e-3
3.1153131e-1 3.2192189e0 2.276999e-2 2.276999e-2
5.1922331e-1 3.2192189e0 3.758e-2 3.758e-2
7.2691531e-1 3.2192189e0 5.183e-2 5.183e-2
9.3460732e-1 3.2192189e0 6.532999e-2 6.532999e-2
1.14229932e0 3.2192189e0 7.788e-2 7.788e-2
1.3499913e0 3.2192189e0 8.925e-2 8.925e-2
1.5576833e0 3.2192189e0 9.932e-2 9.932e-2
1.7653752e0 3.2192189e0 1.0795e-1 1.0795e-1
1.9730672e0 3.2192189e0 1.1506e-1 1.1506e-1
2.1807591e0 3.2192189e0 1.2064e-1 1.2064e-1
2.3884511e0 3.2192189e0 1.2468001e-1 1.2468001e-1
2.596143e0 3.2192189e0 1.2724e-1 1.2724e-1
2.803835e0 3.2192189e0 1.2845001e-1 1.2845001e-1
3.011527e0 3.2192189e0 1.2846e-1 1.2846e-1
3.2192189e0 3.2192189e0 1.2743e-1 1.2743e-1
3.4269109e0 3.2192189e0 1.255e-1 1.255e-1
3.6346028e0 3.2192189e0 1.2287999e-1 1.2287999e-1
3.8422948e0 3.2192189e0 1.1968001e-1 1.1968001e-1
4.0499867e0 3.2192189e0 1.161e-1 1.161e-1

-4.05e0 3.4269109e0 -1.0662e-1 -1.0662e-1
-3.842308e0 3.4269109e0 -1.0938e-1 -1.0938e-1
-3.6346161e0 3.4269109e0 -1.1175e-1 -1.1175e-1
-3.4269241e0 3.4269109e0 -1.1359999e-1 -1.1359999e-1
-3.2192322e0 3.4269109e0 -1.1476999e-1 -1.1476999e-1
-3.0115402e0 3.4269109e0 -1.1516e-1 -1.1516e-1
-2.8038483e0 3.4269109e0 -1.1464e-1 -1.1464e-1
-2.5961563e0 3.4269109e0 -1.1307e-1 -1.1307e-1
-2.3884644e0 3.4269109e0 -1.1034999e-1 -1.1034999e-1
-2.1807724e0 3.4269109e0 -1.064e-1 -1.064e-1
-1.9730804e0 3.4269109e0 -1.0120999e-1 -1.0120999e-1
-1.7653885e0 3.4269109e0 -9.470999e-2 -9.470999e-2
-1.5576965e0 3.4269109e0 -8.697e-2 -8.697e-2
-1.3500046e0 3.4269109e0 -7.804e-2 -7.804e-2
-1.1423126e0 3.4269109e0 -6.801e-2 -6.801e-2
-9.346207e-1 3.4269109e0 -5.701001e-2 -5.701001e-2
-7.269287e-1 3.4269109e0 -4.520999e-2 -4.520999e-2
-5.192367e-1 3.4269109e0 -3.276999e-2 -3.276999e-2
-3.115447e-1 3.4269109e0 -1.984999e-2 -1.984999e-2
-1.0385269e-1 3.4269109e0 -6.64e-3 -6.64e-3
1.0383931e-1 3.4269109e0 6.64e-3 6.64e-3
3.1153131e-1 3.4269109e0 1.984999e-2 1.984999e-2
5.1922331e-1 3.4269109e0 3.276999e-2 3.276999e-2
7.2691531e-1 3.4269109e0 4.520999e-2 4.520999e-2
9.3460732e-1 3.4269109e0 5.701001e-2 5.701001e-2
1.14229932e0 3.4269109e0 6.801e-2 6.801e-2
1.3499913e0 3.4269109e0 7.804e-2 7.804e-2
1.5576833e0 3.4269109e0 8.697e-2 8.697e-2
1.7653752e0 3.4269109e0 9.470999e-2 9.470999e-2
1.9730672e0 3.4269109e0 1.0120999e-1 1.0120999e-1
2.1807591e0 3.4269109e0 1.0629999e-1 1.0629999e-1
2.3884511e0 3.4269109e0 1.1034999e-1 1.1034999e-1
2.596143e0 3.4269109e0 1.1307e-1 1.1307e-1
2.803835e0 3.4269109e0 1.1464e-1 1.1464e-1
3.011527e0 3.4269109e0 1.1516e-1 1.1516e-1
3.2192189e0 3.4269109e0 1.1476999e-1 1.1476999e-1
3.4269109e0 3.4269109e0 1.1359999e-1 1.1359999e-1
3.6346028e0 3.4269109e0 1.1175e-1 1.1175e-1
3.8422948e0 3.4269109e0 1.0938e-1 1.0938e-1
4.0499867e0 3.4269109e0 1.0662e-1 1.0662e-1

-4.05e0 3.6346028e0 -9.794e-2 -9.794e-2
-3.842308e0 3.6346028e0 -1.0006e-1 -1.0006e-1
-3.6346161e0 3.6346028e0 -1.0179e-1 -1.0179e-1
-3.4269241e0 3.6346028e0 -1.03e-1 -1.03e-1
-3.2192322e0 3.6346028e0 -1.0362001e-1 -1.0362001e-1
-3.0115402e0 3.6346028e0 -1.0353e-1 -1.0353e-1
-2.8038483e0 3.6346028e0 -1.0265e-1 -1.0265e-1
-2.5961563e0 3.6346028e0 -1.0085e-1 -1.0085e-1
-2.3884644e0 3.6346028e0 -9.808e-2 -9.808e-2
-2.1807724e0 3.6346028e0 -9.429001e-2 -9.429001e-2
-1.9730804e0 3.6346028e0 -8.942e-2 -8.942e-2
-1.7653885e0 3.6346028e0 -8.348001e-2 -8.348001e-2
-1.5576965e0 3.6346028e0 -7.65e-2 -7.65e-2
-1.3500046e0 3.6346028e0 -6.854e-2 -6.854e-2
-1.1423126e0 3.6346028e0 -5.965e-2 -5.965e-2
-9.346207e-1 3.6346028e0 -4.995e-2 -4.995e-2
-7.269287e-1 3.6346028e0 -3.959e-2 -3.959e-2
-5.192367e-1 3.6346028e0 -2.867e-2 -2.867e-2
-3.115447e-1 3.6346028e0 -1.737e-2 -1.737e-2
-1.0385269e-1 3.6346028e0 -5.81999e-3 -5.81999e-3
1.0383931e-1 3.6346028e0 5.81999e-3 5.81999e-3
3.1153131e-1 3.6346028e0 1.737e-2 1.737e-2
5.1922331e-1 3.6346028e0 2.867e-2 2.867e-2
7.2691531e-1 3.6346028e0 3.959e-2 3.959e-2
9.3460732e-1 3.6346028e0 4.995e-2 4.995e-2
1.14229932e0 3.6346028e0 5.965e-2 5.965e-2
1.3499913e0 3.6346028e0 6.851999e-2 6.851999e-2
1.5576833e0 3.6346028e0 7.65e-2 7.65e-2
1.7653752e0 3.6346028e0 8.348001e-2 8.348001e-2
1.9730672e0 3.6346028e0 8.942e-2 8.942e-2
2.1807591e0 3.6346028e0 9.429001e-2 9.429001e-2
2.3884511e0 3.6346028e0 9.808e-2 9.808e-2
2.596143e0 3.6346028e0 1.0085e-1 1.0085e-1
2.803835e0 3.6346028e0 1.0265e-1 1.0265e-1
3.011527e0 3.6346028e0 1.0353e-1 1.0353e-1
3.2192189e0 3.6346028e0 1.0362001e-1 1.0362001e-1
3.4269109e0 3.6346028e0 1.03e-1 1.03e-1
3.6346028e0 3.6346028e0 1.0179e-1 1.0179e-1
3.8422948e0 3.6346028e0 1.0006e-1 1.0006e-1
4.0499867e0 3.6346028e0 9.794e-2 9.794e-2

-4.05e0 3.8422948e0 -9.01e-2 -9.01e-2
-3.842308e0 3.8422948e0 -9.168e-2 -9.168e-2
-3.6346161e0 3.8422948e0 -9.287001e-2 -9.287001e-2
-3.4269241e0 3.8422948e0 -9.358e-2 -9.358e-2
-3.2192322e0 3.8422948e0 -9.378e-2 -9.378e-2
-3.0115402e0 3.8422948e0 -9.331999e-2 -9.331999e-2
-2.8038483e0 3.8422948e0 -9.218e-2 -9.218e-2
-2.5961563e0 3.8422948e0 -9.026001e-2 -9.026001e-2
-2.3884644e0 3.8422948e0 -8.749e-2 -8.749e-2
-2.1807724e0 3.8422948e0 -8.386e-2 -8.386e-2
-1.9730804e0 3.8422948e0 -7.933e-2 -7.933e-2
-1.7653885e0 3.8422948e0 -7.39e-2 -7.39e-2
-1.5576965e0 3.8422948e0 -6.758e-2 -6.758e-2
-1.3500046e0 3.8422948e0 -6.044e-2 -6.044e-2
-1.1423126e0 3.8422948e0 -5.254999e-2 -5.254999e-2
-9.346207e-1 3.8422948e0 -4.398e-2 -4.398e-2
-7.269287e-1 3.8422948e0 -3.483e-2 -3.483e-2
-5.192367e-1 3.8422948e0 -2.519e-2 -2.519e-2
-3.115447e-1 3.8422948e0 -1.527e-2 -1.527e-2
-1.0385269e-1 3.8422948e0 -5.11e-3 -5.11e-3
1.0383931e-1 3.8422948e0 5.11e-3 5.11e-3
3.1153131e-1 3.8422948e0 1.527e-2 1.527e-2
5.1922331e-1 3.8422948e0 2.519e-2 2.519e-2
7.2691531e-1 3.8422948e0 3.483e-2 3.483e-2
9.3460732e-1 3.8422948e0 4.397e-2 4.397e-2
1.14229932e0 3.8422948e0 5.254999e-2 5.254999e-2
1.3499913e0 3.8422948e0 6.045e-2 6.045e-2
1.5576833e0 3.8422948e0 6.758e-2 6.758e-2
1.7653752e0 3.8422948e0 7.39e-2 7.39e-2
1.9730672e0 3.8422948e0 7.933e-2 7.933e-2
2.1807591e0 3.8422948e0 8.386e-2 8.386e-2
2.3884511e0 3.8422948e0 8.749e-2 8.749e-2
2.596143e0 3.8422948e0 9.026001e-2 9.026001e-2
2.803835e0 3.8422948e0 9.218e-2 9.218e-2
3.011527e0 3.8422948e0 9.331999e-2 9.331999e-2
3.2192189e0 3.8422948e0 9.378e-2 9.378e-2
3.4269109e0 3.8422948e0 9.358e-2 9.358e-2
3.6346028e0 3.8422948e0 9.287001e-2 9.287001e-2
3.8422948e0 3.8422948e0 9.168e-2 9.168e-2
4.0499867e0 3.8422948e0 9.01e-2 9.01e-2

-4.05e0 4.0499867e0 -8.294e-2 -8.294e-2
-3.842308e0 4.0499867e0 -8.408e-2 -8.408e-2
-3.6346161e0 4.0499867e0 -8.487e-2 -8.487e-2
-3.4269241e0 4.0499867e0 -8.521e-2 -8.521e-2
-3.2192322e0 4.0499867e0 -8.506e-2 -8.506e-2
-3.0115402e0 4.0499867e0 -8.435e-2 -8.435e-2
-2.8038483e0 4.0499867e0 -8.304001e-2 -8.304001e-2
-2.5961563e0 4.0499867e0 -8.104e-2 -8.104e-2
-2.3884644e0 4.0499867e0 -7.834e-2 -7.834e-2
-2.1807724e0 4.0499867e0 -7.486e-2 -7.486e-2
-1.9730804e0 4.0499867e0 -7.065e-2 -7.065e-2
-1.7653885e0 4.0499867e0 -6.566e-2 -6.566e-2
-1.5576965e0 4.0499867e0 -5.995e-2 -5.995e-2
-1.3500046e0 4.0499867e0 -5.353e-2 -5.353e-2
-1.1423126e0 4.0499867e0 -4.648e-2 -4.648e-2
-9.346207e-1 4.0499867e0 -3.884e-2 -3.884e-2
-7.269287e-1 4.0499867e0 -3.073e-2 -3.073e-2
-5.192367e-1 4.0499867e0 -2.223999e-2 -2.223999e-2
-3.115447e-1 4.0499867e0 -1.345e-2 -1.345e-2
-1.0385269e-1 4.0499867e0 -4.5e-3 -4.5e-3
1.0383931e-1 4.0499867e0 4.5e-3 4.5e-3
3.1153131e-1 4.0499867e0 1.345e-2 1.345e-2
5.1922331e-1 4.0499867e0 2.223999e-2 2.223999e-2
7.2691531e-1 4.0499867e0 3.073e-2 3.073e-2
9.3460732e-1 4.0499867e0 3.884e-2 3.884e-2
1.14229932e0 4.0499867e0 4.648e-2 4.648e-2
1.3499913e0 4.0499867e0 5.353e-2 5.353e-2
1.5576833e0 4.0499867e0 5.995e-2 5.995e-2
1.7653752e0 4.0499867e0 6.566e-2 6.566e-2
1.9730672e0 4.0499867e0 7.065e-2 7.065e-2
2.1807591e0 4.0499867e0 7.486e-2 7.486e-2
2.3884511e0 4.0499867e0 7.834e-2 7.834e-2
2.596143e0 4.0499867e0 8.104e-2 8.104e-2
2.803835e0 4.0499867e0 8.304001e-2 8.304001e-2
3.011527e0 4.0499867e0 8.435e-2 8.435e-2
3.2192189e0 4.0499867e0 8.506e-2 8.506e-2
3.4269109e0 4.0499867e0 8.521e-2 8.521e-2
3.6346028e0 4.0499867e0 8.487e-2 8.487e-2
3.8422948e0 4.0499867e0 8.408e-2 8.408e-2
4.0499867e0 4.0499867e0 8.294e-2 8.294e-2
